2252	1230	Op	2	.	-	CDS	2272787	-	2274508	950
2253	1230	Op	3	.	-	CDS	2274569	-	2275408	568
2254	1230	Op	4	.	-	CDS	2275405	-	2276424	554
2255	1230	Op	5	.	-	CDS	2276441	-	2278480	1376
2256	1230	Op	6	.	-	CDS	2278498	-	2278932	524
2257	1231	Tu	1	.	+	CDS	2279129	-	2280124	616
2258	1232	Tu	1	.	-	CDS	2280240	-	2281082	624
2259	1233	Op	1	.	+	CDS	2281294	-	2281617	243
2260	1233	Op	2	.	+	CDS	2281614	-	2282102	278
2261	1233	Op	3	.	+	CDS	2282132	-	2282740	312
2262	1234	Op	1	.	-	CDS	2282747	-	2283721	566
2263	1234	Op	2	.	-	CDS	2283723	-	2284796	695
2264	1234	Op	3	.	-	CDS	2284799	-	2285641	773
2265	1234	Op	4	.	-	CDS	2285628	-	2286461	767
2266	1234	Op	5	.	-	CDS	2286527	-	2287846	1102
2267	1234	Op	6	.	-	CDS	2287884	-	2288681	639
2268	1234	Op	7	.	-	CDS	2288681	-	2289241	469
2269	1234	Op	8	.	-	CDS	2289282	-	2289599	324
2270	1234	Op	9	.	-	CDS	2289685	-	2291190	919
2271	1235	Tu	1	.	+	CDS	2291269	-	2291925	399
2272	1236	Tu	1	.	-	CDS	2291962	-	2294337	1494
2273	1237	Tu	1	.	-	CDS	2294531	-	2306986	8667
2274	1238	Tu	1	.	-	CDS	2307293	-	2307517	169
2275	1239	Tu	1	.	+	CDS	2307821	-	2308156	373
2276	1240	Op	1	.	-	CDS	2308131	-	2310920	1862
2277	1240	Op	2	.	-	CDS	2310913	-	2312517	959
2278	1240	Op	3	.	-	CDS	2312522	-	2313052	296
2279	1241	Tu	1	.	+	CDS	2313125	-	2313838	506
2280	1242	Op	1	.	-	CDS	2314087	-	2314353	218
2281	1242	Op	2	.	-	CDS	2314354	-	2314659	104
2282	1242	Op	3	.	-	CDS	2314661	-	2314825	215
2283	1242	Op	4	.	-	CDS	2314825	-	2315061	148
2284	1243	Tu	1	.	-	CDS	2315276	-	2315764	-38
2285	1244	Tu	1	.	+	CDS	2316279	-	2316680	298
2286	1245	Op	1	.	-	CDS	2316681	-	2317085	477
2287	1245	Op	2	.	-	CDS	2317169	-	2320753	3687
2288	1246	Tu	1	.	+	CDS	2320831	-	2321064	233
2289	1247	Op	1	.	+	CDS	2321282	-	2321467	93
2290	1247	Op	2	.	+	CDS	2321451	-	2322542	905
2291	1247	Op	3	.	+	CDS	2322552	-	2323178	645
2292	1247	Op	4	.	+	CDS	2323175	-	2324701	1380
2293	1248	Op	1	.	-	CDS	2324647	-	2325870	591
2294	1248	Op	2	.	-	CDS	2325886	-	2326767	558
2295	1249	Tu	1	.	+	CDS	2326944	-	2327501	357
2296	1250	Op	1	.	-	CDS	2327491	-	2328225	485
2297	1250	Op	2	.	-	CDS	2328222	-	2328977	572
2298	1250	Op	3	.	-	CDS	2328974	-	2330146	759
2299	1250	Op	4	.	-	CDS	2330214	-	2330963	652
2300	1251	Tu	1	.	+	CDS	2330999	-	2331406	434
2301	1252	Tu	1	.	-	CDS	2331416	-	2332843	785
2302	1253	Tu	1	.	-	CDS	2333037	-	2333201	155
2303	1254	Op	1	.	-	CDS	2333323	-	2334294	428
2304	1254	Op	2	.	-	CDS	2334295	-	2334594	101
2305	1255	Op	1	.	+	CDS	2335059	-	2335373	179
2306	1255	Op	2	.	+	CDS	2335355	-	2337325	1365
2307	1255	Op	3	.	+	CDS	2337399	-	2337869	293
2308	1256	Tu	1	.	+	CDS	2338438	-	2338719	223
2309	1257	Op	1	.	+	CDS	2339648	-	2340874	500
2310	1257	Op	2	.	+	CDS	2340871	-	2341815	567
2311	1258	Tu	1	.	-	CDS	2341913	-	2342038	89
2312	1259	Tu	1	.	+	CDS	2342667	-	2342792	99
2313	1260	Tu	1	.	+	CDS	2343311	-	2343916	-47
2314	1261	Tu	1	.	+	CDS	2344465	-	2346180	379
2315	1262	Tu	1	.	-	CDS	2346197	-	2347324	1048
2316	1263	Tu	1	.	+	CDS	2347373	-	2348554	885
2317	1264	Op	1	.	-	CDS	2348558	-	2349292	565
2318	1264	Op	2	.	-	CDS	2349334	-	2352054	2078
2319	1264	Op	3	.	-	CDS	2352103	-	2353029	777
2320	1264	Op	4	.	-	CDS	2353046	-	2353297	223
2321	1264	Op	5	.	-	CDS	2353365	-	2354315	845
2322	1264	Op	6	.	-	CDS	2354312	-	2355310	761
2323	1264	Op	7	.	-	CDS	2355319	-	2356677	1424
2324	1264	Op	8	.	-	CDS	2356729	-	2357901	1015
2325	1265	Tu	1	.	+	CDS	2358389	-	2360041	1160
2326	1266	Op	1	.	+	CDS	2360240	-	2363281	2968
2327	1266	Op	2	.	+	CDS	2363274	-	2364107	718
2328	1267	Op	1	.	-	CDS	2364086	-	2364520	381
2329	1267	Op	2	.	-	CDS	2364527	-	2364727	146
2330	1268	Op	1	.	-	CDS	2365051	-	2365125	130
2331	1268	Op	2	.	-	CDS	2365205	-	2365285	116
2332	1269	Op	1	.	+	CDS	2365465	-	2365791	182
2333	1269	Op	2	.	+	CDS	2365890	-	2366726	537
2334	1270	Op	1	.	+	CDS	2366896	-	2366979	142
2335	1270	Op	2	.	+	CDS	2367020	-	2367106	103
2336	1271	Op	1	.	+	CDS	2367359	-	2367655	289
2337	1271	Op	2	.	+	CDS	2367711	-	2368442	735
2338	1272	Tu	1	.	+	CDS	2368750	-	2368860	107
2339	1273	Op	1	.	-	CDS	2368983	-	2369693	755
2340	1273	Op	2	.	-	CDS	2369726	-	2370601	808
2341	1273	Op	3	.	-	CDS	2370598	-	2370792	295
2342	1274	Tu	1	.	-	CDS	2370905	-	2372422	1454
2343	1275	Op	1	.	+	CDS	2372448	-	2372618	163
2344	1275	Op	2	.	+	CDS	2372630	-	2373823	1115
2345	1275	Op	3	.	+	CDS	2373834	-	2374457	611
2346	1276	Tu	1	.	-	CDS	2374461	-	2376290	2005
2347	1277	Op	1	.	+	CDS	2376571	-	2377140	315
2348	1277	Op	2	.	+	CDS	2377148	-	2377441	313
2349	1278	Tu	1	.	-	CDS	2377470	-	2378240	628
2350	1279	Tu	1	.	+	CDS	2378386	-	2379222	546
2351	1280	Op	1	.	-	CDS	2379245	-	2379727	444
2352	1280	Op	2	.	-	CDS	2379806	-	2380660	813
2353	1280	Op	3	.	-	CDS	2380663	-	2380944	291
2354	1280	Op	4	.	-	CDS	2380923	-	2381006	124
2355	1281	Tu	1	.	+	CDS	2381071	-	2382492	839
2356	1282	Tu	1	.	-	CDS	2382489	-	2386067	4018
2357	1283	Tu	1	.	+	CDS	2386293	-	2387171	731
2358	1284	Op	1	.	-	CDS	2387202	-	2387972	543
2359	1284	Op	2	.	-	CDS	2387969	-	2388175	243
2360	1285	Op	1	.	+	CDS	2388616	-	2390085	1396
2361	1285	Op	2	.	+	CDS	2390085	-	2390288	204
2362	1286	Op	1	.	-	CDS	2390308	-	2391189	898
2363	1286	Op	2	.	-	CDS	2391215	-	2392459	838
2364	1286	Op	3	.	-	CDS	2392517	-	2393317	644
2365	1287	Tu	1	.	+	CDS	2393396	-	2393641	271
2366	1288	Op	1	.	-	CDS	2393851	-	2394714	823
2367	1288	Op	2	.	-	CDS	2394650	-	2395237	475
2368	1288	Op	3	.	-	CDS	2395301	-	2396011	515
2369	1288	Op	4	.	-	CDS	2396008	-	2396856	766
2370	1288	Op	5	.	-	CDS	2396902	-	2397210	148
2371	1289	Op	1	.	+	CDS	2397570	-	2398406	429
2372	1289	Op	2	.	+	CDS	2398403	-	2398684	153
2373	1289	Op	3	.	+	CDS	2398675	-	2399793	1045
2374	1290	Op	1	.	-	CDS	2399798	-	2400328	442
2375	1290	Op	2	.	-	CDS	2400376	-	2401722	801
2376	1291	Tu	1	.	+	CDS	2401939	-	2402016	109
2377	1292	Op	1	.	-	CDS	2402093	-	2402158	129
2378	1292	Op	2	.	-	CDS	2402193	-	2402510	188
2379	1292	Op	3	.	-	CDS	2402507	-	2402719	247
2380	1293	Tu	1	.	-	CDS	2403046	-	2403231	144
2381	1294	Tu	1	.	+	CDS	2403346	-	2404035	473
2382	1295	Op	1	.	-	CDS	2404165	-	2404521	333
2383	1295	Op	2	.	-	CDS	2404616	-	2405398	775
2384	1296	Tu	1	.	+	CDS	2405462	-	2405527	155
2385	1297	Tu	1	.	-	CDS	2405666	-	2405953	454
2386	1298	Op	1	.	-	CDS	2406118	-	2406774	697
2387	1298	Op	2	.	-	CDS	2406840	-	2407388	430
2388	1299	Op	1	.	-	CDS	2407622	-	2408329	334
2389	1299	Op	2	.	-	CDS	2408385	-	2409524	1340
2390	1300	Op	1	.	-	CDS	2409697	-	2410641	489
2391	1300	Op	2	.	-	CDS	2410638	-	2412122	1035
2392	1300	Op	3	.	-	CDS	2412119	-	2413195	860
2393	1301	Op	1	.	-	CDS	2413348	-	2414922	1256
2394	1301	Op	2	.	-	CDS	2414934	-	2416394	1047
2395	1301	Op	3	.	-	CDS	2416396	-	2417475	1093
2396	1301	Op	4	.	-	CDS	2417472	-	2419004	1143
2397	1301	Op	5	.	-	CDS	2419001	-	2420554	1285
2398	1301	Op	6	.	-	CDS	2420631	-	2421665	638
2399	1301	Op	7	.	-	CDS	2421662	-	2421919	212
2400	1302	Tu	1	.	-	CDS	2422271	-	2423137	789
2401	1303	Tu	1	.	-	CDS	2423240	-	2424838	2004
2402	1304	Tu	1	.	-	CDS	2425048	-	2426793	1441
2403	1305	Tu	1	.	-	CDS	2427084	-	2428046	279
2404	1306	Tu	1	.	-	CDS	2428235	-	2429269	793
2405	1307	Op	1	.	-	CDS	2429427	-	2429858	488
2406	1307	Op	2	.	-	CDS	2429884	-	2430060	165
2407	1307	Op	3	.	-	CDS	2430159	-	2430995	537
2408	1307	Op	4	.	-	CDS	2431094	-	2431420	182
2409	1308	Tu	1	.	-	CDS	2431565	-	2431969	319
2410	1309	Tu	1	.	+	CDS	2432235	-	2432855	551
2411	1310	Tu	1	.	+	CDS	2432975	-	2433634	631
2412	1311	Tu	1	.	-	CDS	2433631	-	2434536	707
2413	1312	Op	1	.	+	CDS	2434913	-	2435905	662
2414	1312	Op	2	.	+	CDS	2435909	-	2437459	1224
2415	1313	Tu	1	.	-	CDS	2437446	-	2437886	396
2416	1314	Tu	1	.	+	CDS	2437968	-	2439140	689
2417	1315	Tu	1	.	-	CDS	2439282	-	2439881	455
2418	1316	Op	1	.	-	CDS	2440332	-	2441720	1131
2419	1316	Op	2	.	-	CDS	2441811	-	2442317	280
2420	1316	Op	3	.	-	CDS	2442327	-	2443265	614
2421	1317	Tu	1	.	+	CDS	2443302	-	2444585	985
2422	1318	Op	1	.	-	CDS	2444586	-	2445329	723
2423	1318	Op	2	.	-	CDS	2445415	-	2445810	320
2424	1318	Op	3	.	-	CDS	2445807	-	2446949	714
2425	1319	Tu	1	.	-	CDS	2447066	-	2447500	559
2426	1320	Tu	1	.	-	CDS	2447605	-	2447994	239
2427	1321	Tu	1	.	+	CDS	2448160	-	2449962	1773
2428	1322	Op	1	.	-	CDS	2449993	-	2451150	864
2429	1322	Op	2	.	-	CDS	2451247	-	2452080	494
2430	1322	Op	3	.	-	CDS	2452115	-	2453272	596
2431	1323	Tu	1	.	-	CDS	2453458	-	2453709	166
2432	1324	Tu	1	.	+	CDS	2453813	-	2455756	1285
2433	1325	Tu	1	.	-	CDS	2455631	-	2456674	732
2434	1326	Op	1	.	+	CDS	2456970	-	2457512	617
2435	1326	Op	2	.	+	CDS	2457553	-	2458395	806
2436	1326	Op	3	.	+	CDS	2458470	-	2459681	1163
2437	1326	Op	4	.	+	CDS	2459678	-	2461327	1614
2438	1327	Op	1	.	-	CDS	2461504	-	2462148	368
2439	1327	Op	2	.	-	CDS	2462148	-	2463047	337
2440	1328	Op	1	.	-	CDS	2463233	-	2463652	581
2441	1328	Op	2	.	-	CDS	2463660	-	2464646	1071
2442	1329	Tu	1	.	+	CDS	2464997	-	2466955	1863
2443	1330	Tu	1	.	-	CDS	2467053	-	2468027	949
2444	1331	Tu	1	.	+	CDS	2468231	-	2468923	638
2445	1332	Op	1	.	-	CDS	2468931	-	2469287	370
2446	1332	Op	2	.	-	CDS	2469387	-	2470532	695
2447	1333	Op	1	.	+	CDS	2470838	-	2471332	230
2448	1333	Op	2	.	+	CDS	2471429	-	2472496	828
2449	1333	Op	3	.	+	CDS	2472496	-	2473242	402
2450	1334	Tu	1	.	+	CDS	2473400	-	2474938	747
2451	1335	Op	1	.	-	CDS	2474864	-	2475970	1126
2452	1335	Op	2	.	-	CDS	2476042	-	2477145	876
2453	1336	Op	1	.	+	CDS	2477160	-	2478326	840
2454	1336	Op	2	.	+	CDS	2478338	-	2479885	1251
2455	1337	Tu	1	.	-	CDS	2479923	-	2481701	1407
2456	1338	Op	1	.	+	CDS	2481965	-	2483626	1284
2457	1338	Op	2	.	+	CDS	2483626	-	2484531	744
2458	1338	Op	3	.	+	CDS	2484584	-	2485276	483
2459	1338	Op	4	.	+	CDS	2485273	-	2486208	845
2460	1338	Op	5	.	+	CDS	2486235	-	2486987	662
2461	1339	Tu	1	.	-	CDS	2486994	-	2487416	426
2462	1340	Tu	1	.	+	CDS	2487615	-	2489051	1830
2463	1341	Op	1	.	-	CDS	2489369	-	2492347	2858
2464	1341	Op	2	.	-	CDS	2492402	-	2493742	1091
2465	1341	Op	3	.	-	CDS	2493837	-	2495399	875
2466	1341	Op	4	.	-	CDS	2495461	-	2497017	1108
2467	1342	Tu	1	.	-	CDS	2497498	-	2497584	71
2468	1343	Tu	1	.	+	CDS	2497742	-	2498587	938
2469	1344	Tu	1	.	+	CDS	2498889	-	2500373	1078
2470	1345	Op	1	.	+	CDS	2500923	-	2501150	240
2471	1345	Op	2	.	+	CDS	2501147	-	2501632	218
2472	1346	Op	1	.	-	CDS	2501644	-	2502738	857
2473	1346	Op	2	.	-	CDS	2502735	-	2503472	490
2474	1346	Op	3	.	-	CDS	2503469	-	2504608	799
2475	1346	Op	4	.	-	CDS	2504605	-	2505699	702
2476	1347	Tu	1	.	-	CDS	2506082	-	2506198	72
2477	1348	Tu	1	.	+	CDS	2506187	-	2506252	84
2478	1349	Op	1	.	+	CDS	2506521	-	2507153	594
2479	1349	Op	2	.	+	CDS	2507146	-	2507637	412
2480	1349	Op	3	.	+	CDS	2507637	-	2508452	646
2481	1350	Tu	1	.	-	CDS	2508434	-	2509393	621
2482	1351	Tu	1	.	+	CDS	2509489	-	2510256	684
2483	1352	Tu	1	.	-	CDS	2510351	-	2510476	148
2484	1353	Op	1	.	-	CDS	2510715	-	2511176	459
2485	1353	Op	2	.	-	CDS	2511176	-	2511598	266
2486	1353	Op	3	.	-	CDS	2511690	-	2512280	529
2487	1354	Op	1	.	+	CDS	2512452	-	2515244	3053
2488	1354	Op	2	.	+	CDS	2515304	-	2516548	1017
2489	1355	Op	1	.	-	CDS	2516530	-	2516685	131
2490	1355	Op	2	.	-	CDS	2516689	-	2516769	88
2491	1356	Op	1	.	+	CDS	2516787	-	2517695	782
2492	1356	Op	2	.	+	CDS	2517771	-	2518118	524
2493	1356	Op	3	.	+	CDS	2518115	-	2519365	1047
2494	1356	Op	4	.	+	CDS	2519435	-	2520712	956
2495	1356	Op	5	.	+	CDS	2520743	-	2522164	1392
2496	1357	Tu	1	.	+	CDS	2522288	-	2523175	395
2497	1358	Op	1	.	-	CDS	2523241	-	2524785	1034
2498	1358	Op	2	.	-	CDS	2524785	-	2525345	510
2499	1359	Op	1	.	+	CDS	2525402	-	2525821	207
2500	1359	Op	2	.	+	CDS	2525748	-	2526992	1033
2501	1359	Op	3	.	+	CDS	2526989	-	2527918	710
2502	1359	Op	4	.	+	CDS	2527984	-	2528487	405
2503	1360	Tu	1	.	-	CDS	2528520	-	2528975	256
2504	1361	Tu	1	.	-	CDS	2529341	-	2529853	516
2505	1362	Op	1	.	-	CDS	2530004	-	2530822	597
2506	1362	Op	2	.	-	CDS	2530836	-	2531897	1053
2507	1363	Op	1	.	+	CDS	2532245	-	2533330	1021
2508	1363	Op	2	.	+	CDS	2533330	-	2533965	452
2509	1364	Op	1	.	-	CDS	2534042	-	2534449	277
2510	1364	Op	2	.	-	CDS	2534470	-	2535696	587
2511	1365	Tu	1	.	+	CDS	2535641	-	2536594	738
2512	1366	Tu	1	.	-	CDS	2536572	-	2538350	847
2513	1367	Tu	1	.	+	CDS	2538700	-	2539929	1070
2514	1368	Tu	1	.	+	CDS	2540104	-	2541390	1180
2515	1369	Op	1	.	-	CDS	2541644	-	2542723	762
2516	1369	Op	2	.	-	CDS	2542807	-	2544105	675
2517	1370	Tu	1	.	+	CDS	2544698	-	2545225	184
2518	1371	Tu	1	.	+	CDS	2545332	-	2545631	231
2519	1372	Op	1	.	+	CDS	2545737	-	2546105	340
2520	1372	Op	2	.	+	CDS	2546102	-	2546431	97
2521	1373	Op	1	.	+	CDS	2546892	-	2547752	458
2522	1373	Op	2	.	+	CDS	2547749	-	2548939	989
2523	1374	Tu	1	.	-	CDS	2549124	-	2550029	456
2524	1375	Op	1	.	+	CDS	2550065	-	2550391	182
2525	1375	Op	2	.	+	CDS	2550490	-	2551326	537
2526	1376	Op	1	.	+	CDS	2551437	-	2551514	73
2527	1376	Op	2	.	+	CDS	2551560	-	2552939	1346
2528	1377	Tu	1	.	+	CDS	2553212	-	2554831	1445
2529	1378	Op	1	.	-	CDS	2554938	-	2555858	479
2530	1378	Op	2	.	-	CDS	2555925	-	2556146	153
2531	1379	Op	1	.	+	CDS	2556145	-	2557440	1013
2532	1379	Op	2	.	+	CDS	2557473	-	2558810	1164
2533	1380	Tu	1	.	-	CDS	2558877	-	2559569	488
2534	1381	Tu	1	.	+	CDS	2559739	-	2561331	1396
2535	1382	Tu	1	.	+	CDS	2561609	-	2562457	252
2536	1383	Op	1	.	+	CDS	2562749	-	2563114	244
2537	1383	Op	2	.	+	CDS	2563174	-	2564028	431
2538	1384	Op	1	.	-	CDS	2564029	-	2564397	329
2539	1384	Op	2	.	-	CDS	2564292	-	2565032	299
2540	1385	Tu	1	.	+	CDS	2565327	-	2566550	793
2541	1386	Op	1	.	+	CDS	2566772	-	2567410	376
2542	1386	Op	2	.	+	CDS	2567504	-	2568406	769
2543	1386	Op	3	.	+	CDS	2568438	-	2568890	313
2544	1387	Tu	1	.	+	CDS	2569082	-	2570053	855
2545	1388	Op	1	.	-	CDS	2570059	-	2572002	2326
2546	1388	Op	2	.	-	CDS	2572076	-	2572894	486
2547	1389	Op	1	.	+	CDS	2572812	-	2573018	95
2548	1389	Op	2	.	+	CDS	2573015	-	2573707	611
2549	1390	Tu	1	.	+	CDS	2573813	-	2574055	194
2550	1391	Op	1	.	-	CDS	2574096	-	2575019	548
2551	1391	Op	2	.	-	CDS	2575016	-	2575225	109
2552	1392	Tu	1	.	+	CDS	2575809	-	2577098	1111
2553	1393	Tu	1	.	+	CDS	2577497	-	2577922	100
2554	1394	Tu	1	.	-	CDS	2577851	-	2578672	718
2555	1395	Tu	1	.	-	CDS	2579228	-	2579359	90
2556	1396	Tu	1	.	+	CDS	2579413	-	2579568	175
2557	1397	Op	1	.	-	CDS	2579504	-	2579836	87
2558	1397	Op	2	.	-	CDS	2579854	-	2580012	106
2559	1397	Op	3	.	-	CDS	2580038	-	2580253	88
2560	1398	Tu	1	.	+	CDS	2580419	-	2581135	432
2561	1399	Op	1	.	-	CDS	2581843	-	2582298	209
2562	1399	Op	2	.	-	CDS	2582315	-	2582440	117
2563	1400	Tu	1	.	-	CDS	2582827	-	2582991	110
2564	1401	Op	1	.	+	CDS	2583438	-	2583779	306
2565	1401	Op	2	.	+	CDS	2583878	-	2584408	148
2566	1401	Op	3	.	+	CDS	2584486	-	2584755	295
2567	1402	Op	1	.	-	CDS	2585052	-	2585906	605
2568	1402	Op	2	.	-	CDS	2585917	-	2587290	1100
2569	1402	Op	3	.	-	CDS	2587287	-	2588804	1146
2570	1403	Op	1	.	+	CDS	2588838	-	2589710	915
2571	1403	Op	2	.	+	CDS	2589697	-	2590521	755
2572	1403	Op	3	.	+	CDS	2590560	-	2591840	1005
2573	1404	Op	1	.	-	CDS	2591848	-	2592726	661
2574	1404	Op	2	.	-	CDS	2592723	-	2594138	1054
2575	1404	Op	3	.	-	CDS	2594154	-	2594699	411
2576	1404	Op	4	.	-	CDS	2594699	-	2595364	280
2577	1404	Op	5	.	-	CDS	2595361	-	2596209	523
2578	1404	Op	6	.	-	CDS	2596206	-	2596277	128
2579	1405	Tu	1	.	+	CDS	2596334	-	2596780	502
2580	1406	Op	1	.	-	CDS	2597009	-	2597857	591
2581	1406	Op	2	.	-	CDS	2597854	-	2599824	1538
2582	1407	Tu	1	.	+	CDS	2599988	-	2600479	273
2583	1408	Tu	1	.	+	CDS	2600731	-	2601879	623
2584	1409	Tu	1	.	-	CDS	2601914	-	2603461	1165
2585	1410	Tu	1	.	-	CDS	2603695	-	2604222	297
2586	1411	Tu	1	.	+	CDS	2604186	-	2604683	172
2587	1412	Op	1	.	+	CDS	2604950	-	2605078	91
2588	1412	Op	2	.	+	CDS	2605108	-	2606754	1299
2589	1413	Tu	1	.	-	CDS	2606708	-	2608321	998
2590	1414	Tu	1	.	+	CDS	2608526	-	2608594	77
2591	1415	Op	1	.	+	CDS	2608710	-	2608799	77
2592	1415	Op	2	.	+	CDS	2608796	-	2609728	813
2593	1415	Op	3	.	+	CDS	2609732	-	2610421	337
2594	1416	Tu	1	.	-	CDS	2610761	-	2610838	101
2595	1417	Tu	1	.	+	CDS	2610915	-	2611805	579
2596	1418	Tu	1	.	-	CDS	2611869	-	2612333	240
2597	1419	Tu	1	.	-	CDS	2613107	-	2614093	489
2598	1420	Op	1	.	+	CDS	2614180	-	2614656	-65
2599	1420	Op	2	.	+	CDS	2614693	-	2617581	1685
2600	1421	Tu	1	.	-	CDS	2617667	-	2618908	556
2601	1422	Tu	1	.	+	CDS	2619582	-	2620016	187
2602	1423	Tu	1	.	+	CDS	2620236	-	2620529	233
2603	1424	Op	1	.	-	CDS	2620533	-	2622452	1643
2604	1424	Op	2	.	-	CDS	2622457	-	2623752	978
2605	1425	Tu	1	.	+	CDS	2623821	-	2625803	1491
2606	1426	Op	1	.	-	CDS	2625888	-	2626172	378
2607	1426	Op	2	.	-	CDS	2626223	-	2626519	425
2608	1427	Tu	1	.	-	CDS	2626654	-	2626914	199
2609	1428	Tu	1	.	+	CDS	2627059	-	2627160	106
2610	1429	Op	1	.	-	CDS	2627172	-	2628725	1146
2611	1429	Op	2	.	-	CDS	2628781	-	2630172	1027
2612	1430	Op	1	.	-	CDS	2630537	-	2632099	1062
2613	1430	Op	2	.	-	CDS	2632134	-	2632334	98
2614	1431	Tu	1	.	+	CDS	2632276	-	2632350	122
2615	1432	Tu	1	.	+	CDS	2632655	-	2632792	125
2616	1433	Tu	1	.	-	CDS	2632923	-	2634191	782
2617	1434	Tu	1	.	-	CDS	2634528	-	2635592	1364
2618	1435	Op	1	.	+	CDS	2635628	-	2635954	182
2619	1435	Op	2	.	+	CDS	2636053	-	2636889	537
2620	1436	Tu	1	.	-	CDS	2637688	-	2639535	2538
2621	1437	Tu	1	.	-	CDS	2639673	-	2641052	1363
2622	1438	Op	1	.	+	CDS	2641246	-	2641653	279
2623	1438	Op	2	.	+	CDS	2641650	-	2642042	211
2624	1439	Op	1	.	-	CDS	2642150	-	2642578	441
2625	1439	Op	2	.	-	CDS	2642578	-	2643468	682
2626	1439	Op	3	.	-	CDS	2643461	-	2644258	523
2627	1440	Tu	1	.	+	CDS	2644320	-	2645774	1140
2628	1441	Op	1	.	-	CDS	2645771	-	2646700	813
2629	1441	Op	2	.	-	CDS	2646747	-	2647088	270
2630	1441	Op	3	.	-	CDS	2647060	-	2648367	1136
2631	1441	Op	4	.	-	CDS	2648364	-	2648897	551
2632	1441	Op	5	.	-	CDS	2648916	-	2649974	842
2633	1442	Tu	1	.	-	CDS	2650245	-	2651558	774
2634	1443	Op	1	.	+	CDS	2651753	-	2651938	163
2635	1443	Op	2	.	+	CDS	2651938	-	2652078	97
2636	1444	Op	1	.	-	CDS	2652037	-	2652825	529
2637	1444	Op	2	.	-	CDS	2652839	-	2653987	848
2638	1444	Op	3	.	-	CDS	2654062	-	2655093	906
2639	1444	Op	4	.	-	CDS	2655187	-	2655309	194
2640	1445	Tu	1	.	+	CDS	2655265	-	2655582	389
2641	1446	Tu	1	.	-	CDS	2655609	-	2656115	488
2642	1447	Tu	1	.	+	CDS	2656033	-	2656200	127
2643	1448	Op	1	.	-	CDS	2656215	-	2656430	268
2644	1448	Op	2	.	-	CDS	2656408	-	2657703	1375
2645	1448	Op	3	.	-	CDS	2657700	-	2662085	2985
2646	1448	Op	4	.	-	CDS	2662067	-	2667262	4237
2647	1448	Op	5	.	-	CDS	2667255	-	2670269	1805
2648	1448	Op	6	.	-	CDS	2670269	-	2671603	825
2649	1448	Op	7	.	-	CDS	2671593	-	2675834	2991
2650	1449	Op	1	.	+	CDS	2675936	-	2677633	1051
2651	1449	Op	2	.	+	CDS	2677729	-	2678649	521
2652	1450	Op	1	.	-	CDS	2678653	-	2680005	738
2653	1450	Op	2	.	-	CDS	2680008	-	2680268	154
2654	1451	Op	1	.	+	CDS	2680458	-	2680667	163
2655	1451	Op	2	.	+	CDS	2680765	-	2682018	1492
2656	1452	Tu	1	.	-	CDS	2682015	-	2683142	998
2657	1453	Op	1	.	-	CDS	2683248	-	2683640	305
2658	1453	Op	2	.	-	CDS	2683709	-	2684173	307
2659	1454	Op	1	.	+	CDS	2684703	-	2686370	1625
2660	1454	Op	2	.	+	CDS	2686367	-	2687131	632
2661	1454	Op	3	.	+	CDS	2687161	-	2687973	508
2662	1454	Op	4	.	+	CDS	2688010	-	2689941	1042
2663	1455	Tu	1	.	+	CDS	2690072	-	2692075	1354
2664	1456	Tu	1	.	-	CDS	2691991	-	2692188	95
2665	1457	Tu	1	.	+	CDS	2692230	-	2692439	85
2666	1458	Op	1	.	+	CDS	2692635	-	2692715	99
2667	1458	Op	2	.	+	CDS	2692799	-	2693884	1177
2668	1459	Op	1	.	-	CDS	2693909	-	2694964	1051
2669	1459	Op	2	.	-	CDS	2694981	-	2695799	798
2670	1459	Op	3	.	-	CDS	2695796	-	2696557	802
2671	1459	Op	4	.	-	CDS	2696644	-	2697714	700
2672	1460	Op	1	.	-	CDS	2697959	-	2698036	87
2673	1460	Op	2	.	-	CDS	2698042	-	2698236	267
2674	1461	Tu	1	.	+	CDS	2698529	-	2700457	1857
2675	1462	Tu	1	.	-	CDS	2700535	-	2701173	247
2676	1463	Tu	1	.	-	CDS	2701287	-	2703035	2105
2677	1464	Op	1	.	+	CDS	2703067	-	2703162	106
2678	1464	Op	2	.	+	CDS	2703236	-	2703838	396
2679	1465	Tu	1	.	-	CDS	2704009	-	2704437	464
2680	1466	Tu	1	.	+	CDS	2704697	-	2705518	594
2681	1467	Op	1	.	-	CDS	2706494	-	2707333	547
2682	1467	Op	2	.	-	CDS	2707333	-	2708310	818
2683	1467	Op	3	.	-	CDS	2708310	-	2709956	1402
2684	1468	Tu	1	.	+	CDS	2710075	-	2710335	328
2685	1469	Op	1	.	-	CDS	2710351	-	2711301	759
2686	1469	Op	2	.	-	CDS	2711332	-	2712876	945
2687	1469	Op	3	.	-	CDS	2712891	-	2713784	324
2688	1470	Tu	1	.	-	CDS	2714124	-	2715326	723
2689	1471	Op	1	.	-	CDS	2715472	-	2716314	456
2690	1471	Op	2	.	-	CDS	2716395	-	2717108	443
2691	1471	Op	3	.	-	CDS	2717128	-	2717736	319
2692	1471	Op	4	.	-	CDS	2717796	-	2718149	348
2693	1471	Op	5	.	-	CDS	2718173	-	2718832	545
2694	1471	Op	6	.	-	CDS	2718844	-	2719047	88
2695	1472	Tu	1	.	+	CDS	2719104	-	2719355	190
